,INCOME_IND,0,m
15554,0,0,True
15555,0,0,True
15556,0,0,True
15557,0,0,True
15558,0,0,True
15559,0,0,True
15560,0,0,True
15561,0,0,True
15562,0,0,True
15563,0,0,True
15564,0,0,True
15565,0,0,True
15566,0,0,True
15567,0,0,True
15568,0,0,True
15569,0,0,True
15570,0,0,True
15571,0,0,True
15572,0,0,True
15573,0,0,True
15574,0,0,True
15575,0,0,True
15576,0,0,True
15577,0,0,True
15578,0,0,True
15579,0,0,True
15580,0,0,True
15581,0,0,True
15582,0,0,True
15583,0,0,True
15584,0,0,True
15585,0,0,True
15586,0,0,True
15587,0,0,True
15588,0,0,True
15589,0,0,True
15590,0,0,True
15591,0,0,True
15592,0,0,True
15593,0,0,True
15594,0,0,True
15595,0,0,True
15596,0,0,True
15597,0,0,True
15598,0,0,True
15599,0,0,True
15600,0,0,True
15601,0,0,True
15602,0,0,True
15603,0,0,True
15604,0,0,True
15605,0,0,True
15606,1,0,False
15607,0,0,True
15608,0,0,True
15609,0,0,True
15610,0,0,True
15611,0,0,True
15612,1,0,False
15613,1,1,True
15614,0,0,True
15615,0,0,True
15616,0,0,True
15617,0,0,True
15618,0,0,True
15619,0,0,True
15620,0,0,True
15621,0,0,True
15622,0,0,True
15623,0,0,True
15624,0,0,True
15625,0,0,True
15626,0,0,True
15627,0,0,True
15628,1,0,False
15629,0,0,True
15630,0,0,True
15631,0,0,True
15632,0,0,True
15633,0,0,True
15634,0,0,True
15635,0,0,True
15636,0,0,True
15637,0,0,True
15638,0,0,True
15639,0,0,True
15640,0,0,True
15641,0,0,True
15642,0,0,True
15643,0,0,True
15644,0,0,True
15645,0,0,True
15646,0,0,True
15647,0,0,True
15648,0,0,True
15649,0,0,True
15650,0,0,True
15651,0,0,True
15652,0,0,True
15653,0,0,True
15654,1,0,False
15655,0,0,True
15656,0,0,True
15657,0,0,True
15658,0,0,True
15659,0,0,True
15660,1,0,False
15661,0,0,True
15662,0,0,True
15663,0,0,True
15664,0,0,True
15665,0,0,True
15666,1,0,False
15667,0,0,True
15668,0,0,True
15669,0,0,True
15670,0,0,True
15671,0,0,True
15672,0,0,True
15673,0,0,True
15674,0,0,True
15675,0,0,True
15676,0,0,True
15677,0,0,True
15678,0,0,True
15679,0,0,True
15680,0,0,True
15681,0,0,True
15682,0,0,True
15683,0,0,True
15684,0,0,True
15685,0,0,True
15686,0,0,True
15687,0,0,True
15688,0,1,False
15689,0,0,True
15690,0,0,True
15691,0,0,True
15692,0,0,True
15693,0,0,True
15694,0,0,True
15695,0,0,True
15696,0,0,True
15697,0,0,True
15698,0,0,True
15699,0,0,True
15700,0,0,True
15701,0,0,True
15702,1,1,True
15703,0,0,True
15704,0,0,True
15705,0,0,True
15706,0,0,True
15707,0,0,True
15708,0,0,True
15709,0,0,True
15710,0,0,True
15711,0,0,True
15712,0,0,True
15713,0,0,True
15714,0,0,True
15715,0,0,True
15716,0,0,True
15717,0,0,True
15718,0,0,True
15719,1,0,False
15720,0,0,True
15721,0,0,True
15722,0,0,True
15723,0,0,True
15724,0,0,True
15725,0,0,True
15726,0,0,True
15727,0,0,True
15728,0,0,True
15729,0,0,True
15730,0,0,True
15731,0,0,True
15732,0,0,True
15733,0,0,True
15734,0,0,True
15735,0,0,True
15736,0,0,True
15737,0,0,True
15738,0,0,True
15739,0,0,True
15740,0,0,True
15741,0,0,True
15742,0,0,True
15743,0,0,True
15744,1,1,True
15745,0,0,True
15746,0,0,True
15747,0,1,False
15748,0,0,True
15749,0,0,True
15750,0,0,True
15751,0,0,True
15752,0,0,True
15753,0,0,True
15754,1,0,False
15755,0,0,True
15756,0,0,True
15757,0,0,True
15758,0,0,True
15759,0,0,True
15760,0,0,True
15761,0,0,True
15762,0,0,True
15763,0,1,False
15764,0,0,True
15765,0,0,True
15766,0,0,True
15767,0,0,True
15768,0,0,True
15769,0,0,True
15770,0,0,True
15771,0,0,True
15772,0,0,True
15773,0,0,True
15774,0,0,True
15775,0,0,True
15776,0,0,True
15777,1,0,False
15778,0,0,True
15779,0,0,True
15780,0,0,True
15781,0,0,True
15782,0,0,True
15783,0,0,True
15784,0,0,True
15785,0,0,True
15786,0,0,True
15787,0,0,True
15788,0,0,True
15789,0,0,True
15790,0,0,True
15791,1,0,False
15792,0,0,True
15793,0,0,True
15794,0,0,True
15795,0,0,True
15796,0,0,True
15797,0,0,True
15798,0,0,True
15799,1,0,False
15800,0,0,True
15801,0,0,True
15802,0,0,True
15803,0,0,True
15804,0,0,True
15805,1,0,False
15806,0,0,True
15807,0,0,True
15808,1,0,False
15809,0,0,True
15810,0,0,True
15811,0,0,True
15812,0,0,True
15813,0,0,True
15814,0,0,True
15815,0,0,True
15816,0,0,True
15817,0,0,True
15818,0,0,True
15819,0,0,True
15820,0,0,True
15821,0,0,True
15822,0,0,True
15823,0,0,True
15824,0,0,True
15825,0,0,True
15826,0,0,True
15827,0,0,True
15828,0,0,True
15829,1,0,False
15830,0,0,True
15831,0,0,True
15832,0,0,True
15833,0,0,True
15834,0,0,True
15835,0,0,True
15836,0,0,True
15837,0,0,True
15838,0,0,True
15839,0,0,True
15840,1,0,False
15841,0,0,True
15842,0,0,True
15843,0,0,True
15844,0,0,True
15845,0,0,True
15846,0,0,True
15847,0,0,True
15848,0,0,True
15849,0,0,True
15850,0,0,True
15851,0,0,True
15852,0,0,True
15853,0,0,True
15854,0,0,True
15855,0,0,True
15856,0,0,True
15857,0,0,True
15858,0,0,True
15859,0,0,True
15860,0,0,True
15861,0,0,True
15862,0,0,True
15863,0,0,True
15864,0,0,True
15865,0,0,True
15866,0,0,True
15867,0,0,True
15868,0,0,True
15869,0,0,True
15870,0,0,True
15871,0,0,True
15872,1,1,True
15873,0,0,True
15874,1,1,True
15875,0,0,True
15876,0,0,True
15877,0,0,True
15878,0,0,True
15879,0,0,True
15880,0,0,True
15881,0,0,True
15882,0,0,True
15883,0,0,True
15884,0,0,True
15885,0,0,True
15886,0,0,True
15887,0,0,True
15888,0,0,True
15889,0,0,True
15890,0,0,True
15891,0,0,True
15892,0,0,True
15893,0,0,True
15894,1,0,False
15895,0,0,True
15896,0,0,True
15897,0,0,True
15898,0,0,True
15899,0,0,True
15900,0,0,True
15901,0,0,True
15902,0,0,True
15903,0,0,True
15904,0,0,True
15905,0,0,True
15906,0,0,True
15907,0,0,True
15908,0,0,True
15909,0,0,True
15910,0,0,True
15911,0,0,True
15912,0,0,True
15913,0,0,True
15914,0,0,True
15915,0,0,True
15916,0,0,True
15917,0,0,True
15918,0,0,True
15919,0,0,True
15920,0,0,True
15921,1,0,False
15922,0,0,True
15923,1,0,False
15924,0,0,True
15925,0,0,True
15926,0,0,True
15927,0,0,True
15928,0,0,True
15929,0,0,True
15930,0,0,True
15931,0,0,True
15932,0,0,True
15933,0,0,True
15934,0,0,True
15935,1,1,True
15936,0,0,True
15937,0,0,True
15938,0,0,True
15939,0,0,True
15940,0,0,True
15941,0,0,True
15942,0,0,True
15943,0,0,True
15944,0,0,True
15945,0,0,True
15946,0,0,True
15947,0,0,True
15948,1,0,False
15949,0,0,True
15950,0,0,True
15951,0,0,True
15952,0,0,True
15953,0,0,True
15954,0,0,True
15955,0,0,True
15956,0,0,True
15957,0,0,True
15958,0,0,True
15959,0,0,True
15960,0,0,True
15961,0,0,True
15962,0,0,True
15963,0,0,True
15964,0,0,True
15965,0,0,True
15966,1,0,False
15967,0,0,True
15968,0,0,True
15969,0,0,True
15970,1,1,True
15971,0,0,True
15972,0,0,True
15973,0,0,True
15974,0,0,True
15975,0,0,True
15976,0,0,True
15977,0,0,True
15978,0,0,True
15979,0,0,True
15980,0,0,True
15981,0,0,True
15982,0,0,True
15983,0,0,True
15984,0,0,True
15985,0,0,True
15986,0,0,True
15987,0,0,True
15988,0,0,True
15989,0,0,True
15990,0,0,True
15991,0,0,True
15992,0,0,True
15993,0,0,True
15994,0,0,True
15995,0,0,True
15996,0,0,True
15997,0,0,True
15998,0,0,True
15999,1,0,False
16000,1,0,False
16001,0,0,True
16002,0,0,True
16003,0,0,True
16004,0,0,True
16005,0,0,True
16006,0,0,True
16007,0,0,True
16008,0,0,True
16009,0,0,True
16010,0,0,True
16011,0,0,True
16012,0,0,True
16013,0,0,True
16014,0,0,True
16015,0,0,True
16016,0,0,True
16017,0,0,True
16018,1,0,False
16019,0,0,True
16020,0,0,True
16021,0,0,True
16022,0,0,True
16023,0,0,True
16024,0,0,True
16025,1,0,False
16026,0,0,True
16027,0,0,True
16028,0,0,True
16029,0,0,True
16030,0,0,True
16031,0,0,True
16032,0,0,True
16033,0,0,True
16034,0,0,True
16035,0,0,True
16036,0,0,True
16037,0,0,True
16038,0,0,True
16039,0,0,True
16040,0,0,True
16041,0,0,True
16042,0,0,True
16043,0,0,True
16044,0,0,True
16045,0,0,True
16046,0,0,True
16047,0,0,True
16048,0,0,True
16049,0,0,True
16050,0,0,True
16051,0,0,True
16052,0,0,True
16053,0,0,True
16054,0,0,True
16055,0,0,True
16056,1,1,True
16057,0,0,True
16058,0,0,True
16059,0,0,True
16060,0,0,True
16061,0,0,True
16062,0,0,True
16063,0,0,True
16064,0,0,True
16065,0,0,True
16066,0,0,True
16067,0,0,True
16068,1,1,True
16069,0,0,True
16070,0,0,True
16071,0,0,True
16072,0,0,True
16073,0,0,True
16074,1,1,True
16075,0,0,True
16076,0,0,True
16077,0,0,True
16078,0,0,True
16079,0,0,True
16080,0,0,True
16081,0,0,True
16082,0,0,True
16083,0,0,True
16084,1,1,True
16085,0,0,True
16086,0,0,True
16087,0,0,True
16088,0,0,True
16089,0,0,True
16090,0,0,True
16091,0,0,True
16092,0,0,True
16093,1,0,False
16094,0,0,True
16095,0,0,True
16096,0,0,True
16097,0,0,True
16098,0,0,True
16099,0,0,True
16100,0,0,True
16101,0,0,True
16102,1,0,False
16103,1,0,False
16104,0,0,True
16105,0,0,True
16106,0,0,True
16107,0,0,True
16108,0,0,True
16109,0,0,True
16110,0,0,True
16111,0,0,True
16112,0,0,True
16113,0,0,True
16114,0,0,True
16115,0,0,True
16116,1,1,True
16117,0,0,True
16118,0,0,True
16119,0,0,True
16120,0,0,True
16121,0,0,True
16122,0,0,True
16123,0,0,True
16124,0,0,True
16125,0,0,True
16126,0,0,True
16127,0,0,True
16128,0,0,True
16129,0,0,True
16130,0,0,True
16131,0,0,True
16132,0,0,True
16133,0,1,False
16134,0,0,True
16135,1,0,False
16136,0,0,True
16137,0,0,True
16138,0,0,True
16139,1,0,False
16140,0,0,True
16141,0,0,True
16142,0,0,True
16143,0,0,True
16144,0,0,True
16145,0,0,True
16146,0,0,True
16147,1,0,False
16148,0,0,True
16149,0,0,True
16150,0,0,True
16151,0,0,True
16152,0,0,True
16153,0,0,True
16154,0,0,True
16155,0,0,True
16156,0,0,True
16157,0,0,True
16158,0,0,True
16159,0,0,True
16160,0,0,True
16161,0,0,True
16162,0,0,True
16163,0,0,True
16164,1,1,True
16165,0,0,True
16166,0,0,True
16167,0,0,True
16168,0,0,True
16169,0,0,True
16170,0,0,True
16171,0,0,True
16172,0,0,True
16173,0,0,True
16174,0,0,True
16175,0,0,True
16176,0,0,True
16177,0,0,True
16178,0,0,True
16179,1,1,True
16180,0,0,True
16181,0,0,True
16182,0,0,True
16183,0,0,True
16184,0,0,True
16185,0,0,True
16186,0,0,True
16187,0,0,True
16188,0,0,True
16189,0,0,True
16190,0,0,True
16191,0,0,True
16192,0,0,True
16193,0,0,True
16194,0,0,True
16195,0,0,True
16196,0,0,True
16197,0,0,True
16198,0,0,True
16199,0,0,True
16200,0,0,True
16201,0,0,True
16202,0,0,True
16203,1,1,True
16204,0,0,True
16205,0,0,True
16206,0,0,True
16207,0,0,True
16208,0,0,True
16209,0,0,True
16210,1,0,False
16211,0,0,True
16212,0,0,True
16213,0,0,True
16214,0,0,True
16215,0,0,True
16216,0,0,True
16217,0,0,True
16218,0,0,True
16219,0,0,True
16220,0,0,True
16221,0,0,True
16222,0,0,True
16223,0,0,True
16224,0,0,True
16225,0,0,True
16226,0,0,True
16227,1,0,False
16228,0,0,True
16229,0,0,True
16230,0,0,True
16231,0,0,True
16232,0,0,True
16233,0,0,True
16234,0,0,True
16235,0,0,True
16236,0,0,True
16237,0,0,True
16238,0,0,True
16239,0,0,True
16240,0,0,True
16241,0,0,True
16242,0,0,True
16243,0,0,True
16244,0,0,True
16245,0,0,True
16246,0,0,True
16247,0,0,True
16248,0,0,True
16249,0,0,True
16250,0,0,True
16251,0,0,True
16252,0,0,True
16253,0,0,True
16254,0,0,True
16255,1,1,True
16256,0,0,True
16257,0,0,True
16258,0,0,True
16259,0,0,True
16260,0,0,True
16261,0,0,True
16262,0,0,True
16263,0,0,True
16264,0,0,True
16265,0,0,True
16266,0,0,True
16267,0,0,True
16268,0,0,True
16269,0,0,True
16270,0,0,True
16271,0,0,True
16272,0,0,True
16273,0,0,True
16274,0,0,True
16275,0,0,True
16276,0,0,True
16277,0,0,True
16278,0,0,True
16279,0,0,True
16280,0,0,True
16281,0,0,True
16282,0,0,True
16283,0,0,True
16284,0,0,True
16285,0,0,True
16286,0,0,True
16287,0,0,True
16288,0,0,True
16289,0,0,True
16290,0,0,True
16291,0,0,True
16292,0,0,True
16293,0,0,True
16294,0,0,True
16295,0,0,True
16296,0,0,True
16297,0,0,True
16298,1,0,False
16299,0,0,True
16300,0,0,True
16301,0,0,True
16302,0,0,True
16303,0,0,True
16304,0,0,True
16305,0,0,True
16306,0,0,True
16307,1,0,False
16308,0,0,True
16309,0,0,True
16310,0,0,True
16311,0,0,True
16312,0,0,True
16313,0,0,True
16314,0,0,True
16315,0,0,True
16316,0,0,True
16317,0,0,True
16318,0,0,True
16319,0,0,True
16320,0,0,True
16321,0,0,True
16322,0,0,True
16323,0,0,True
16324,0,0,True
16325,0,0,True
16326,0,0,True
16327,0,0,True
16328,0,0,True
16329,0,0,True
16330,0,0,True
16331,0,0,True
16332,0,0,True
16333,0,0,True
16334,1,1,True
16335,0,0,True
16336,0,0,True
16337,0,0,True
16338,0,0,True
16339,0,0,True
16340,0,0,True
16341,0,0,True
16342,0,0,True
16343,0,0,True
16344,0,0,True
16345,0,0,True
16346,1,0,False
16347,1,1,True
16348,0,0,True
16349,0,0,True
16350,0,0,True
16351,1,0,False
16352,0,0,True
16353,0,0,True
16354,0,0,True
16355,0,0,True
16356,0,0,True
16357,0,0,True
16358,0,0,True
16359,0,0,True
16360,0,0,True
16361,0,0,True
16362,0,0,True
16363,0,0,True
16364,0,0,True
16365,0,0,True
16366,0,0,True
16367,0,0,True
16368,0,0,True
16369,1,1,True
16370,0,0,True
16371,0,0,True
16372,0,0,True
16373,0,0,True
16374,0,0,True
16375,0,0,True
16376,0,0,True
16377,0,0,True
16378,0,0,True
16379,0,0,True
16380,0,0,True
16381,0,0,True
16382,0,0,True
16383,0,0,True
16384,0,0,True
16385,0,0,True
16386,0,0,True
16387,0,0,True
16388,0,0,True
16389,0,0,True
16390,1,0,False
16391,0,0,True
16392,0,0,True
16393,0,0,True
16394,0,0,True
16395,0,0,True
16396,0,0,True
16397,1,1,True
16398,0,0,True
16399,0,0,True
16400,0,0,True
16401,1,0,False
16402,0,0,True
16403,0,0,True
16404,0,0,True
16405,0,0,True
16406,0,0,True
16407,0,0,True
16408,0,0,True
16409,0,0,True
16410,0,0,True
16411,0,0,True
16412,0,0,True
16413,0,0,True
16414,0,0,True
16415,0,0,True
16416,0,0,True
16417,0,0,True
16418,1,0,False
16419,0,0,True
16420,0,0,True
16421,0,0,True
16422,0,0,True
16423,0,0,True
16424,1,1,True
16425,0,0,True
16426,0,0,True
16427,0,0,True
16428,0,0,True
16429,0,0,True
16430,0,0,True
16431,0,0,True
16432,0,0,True
16433,0,0,True
16434,0,0,True
16435,1,0,False
16436,0,0,True
16437,0,0,True
16438,0,0,True
16439,0,0,True
16440,0,0,True
16441,0,0,True
16442,0,0,True
16443,0,0,True
16444,0,0,True
16445,1,0,False
16446,1,1,True
16447,0,0,True
16448,0,0,True
16449,0,0,True
16450,0,0,True
16451,0,0,True
16452,0,0,True
16453,1,1,True
16454,0,0,True
16455,0,0,True
16456,0,0,True
16457,1,0,False
16458,0,0,True
16459,0,0,True
16460,1,1,True
16461,0,0,True
16462,0,0,True
16463,0,0,True
16464,0,0,True
16465,0,0,True
16466,0,0,True
16467,0,0,True
16468,0,0,True
16469,0,0,True
16470,0,0,True
16471,0,0,True
16472,0,0,True
16473,0,0,True
16474,0,0,True
16475,0,0,True
16476,0,0,True
16477,0,0,True
16478,0,0,True
16479,0,0,True
16480,0,0,True
16481,0,0,True
16482,1,0,False
16483,0,0,True
16484,0,0,True
16485,0,0,True
16486,0,0,True
16487,0,0,True
16488,0,0,True
16489,0,0,True
16490,0,0,True
16491,0,0,True
16492,1,0,False
16493,0,0,True
16494,0,0,True
16495,1,0,False
16496,0,0,True
16497,0,0,True
16498,0,0,True
16499,0,0,True
16500,0,0,True
16501,0,0,True
16502,0,0,True
16503,0,0,True
16504,0,0,True
16505,0,0,True
16506,0,0,True
16507,0,0,True
16508,0,0,True
16509,0,0,True
16510,0,0,True
16511,0,0,True
16512,0,0,True
16513,0,0,True
16514,0,0,True
16515,0,0,True
16516,0,0,True
16517,0,0,True
16518,0,0,True
16519,0,0,True
16520,0,0,True
16521,0,0,True
16522,0,0,True
16523,0,0,True
16524,0,0,True
16525,0,0,True
16526,0,0,True
16527,0,0,True
16528,0,0,True
16529,0,0,True
16530,0,0,True
16531,0,0,True
16532,0,0,True
16533,0,0,True
16534,0,0,True
16535,0,0,True
16536,0,0,True
16537,0,0,True
16538,0,0,True
16539,0,0,True
16540,0,0,True
16541,0,0,True
16542,0,0,True
16543,1,0,False
16544,0,0,True
16545,0,0,True
16546,0,0,True
16547,0,0,True
16548,0,0,True
16549,0,0,True
16550,1,0,False
16551,0,0,True
16552,0,0,True
16553,0,0,True
16554,0,0,True
16555,0,0,True
16556,0,0,True
16557,0,0,True
16558,0,0,True
16559,0,1,False
16560,0,0,True
16561,0,0,True
16562,0,0,True
16563,0,0,True
16564,1,0,False
16565,0,0,True
16566,0,0,True
16567,0,0,True
16568,0,0,True
16569,0,0,True
16570,0,0,True
16571,0,0,True
16572,1,1,True
16573,0,0,True
16574,0,0,True
16575,0,0,True
16576,0,0,True
16577,0,0,True
16578,0,0,True
16579,0,0,True
16580,0,0,True
16581,1,0,False
16582,0,0,True
16583,0,0,True
16584,0,0,True
16585,0,0,True
16586,0,0,True
16587,0,0,True
16588,0,0,True
16589,0,0,True
16590,0,0,True
16591,0,0,True
16592,0,0,True
16593,0,0,True
16594,0,0,True
16595,0,0,True
16596,0,0,True
16597,0,0,True
16598,0,0,True
16599,0,0,True
16600,0,0,True
16601,0,0,True
16602,0,0,True
16603,0,0,True
16604,0,0,True
16605,1,1,True
16606,0,0,True
16607,0,0,True
16608,0,0,True
16609,1,1,True
16610,0,0,True
16611,0,0,True
16612,0,0,True
16613,0,0,True
16614,0,0,True
16615,0,0,True
16616,0,0,True
16617,0,0,True
16618,0,1,False
16619,0,0,True
16620,0,0,True
16621,0,0,True
16622,1,0,False
16623,0,0,True
16624,0,0,True
16625,0,1,False
16626,0,0,True
16627,1,0,False
16628,0,0,True
16629,0,0,True
16630,0,0,True
16631,0,0,True
16632,0,0,True
16633,0,0,True
16634,0,0,True
16635,0,0,True
16636,0,0,True
16637,1,1,True
16638,0,0,True
16639,1,0,False
16640,0,0,True
16641,0,0,True
16642,0,0,True
16643,0,0,True
16644,0,0,True
16645,0,0,True
16646,0,0,True
16647,0,0,True
16648,0,0,True
16649,0,0,True
16650,0,0,True
16651,0,0,True
16652,0,1,False
16653,0,0,True
16654,0,0,True
16655,0,0,True
16656,0,0,True
16657,0,0,True
16658,0,0,True
16659,0,0,True
16660,0,0,True
16661,0,0,True
16662,0,0,True
16663,0,0,True
16664,0,0,True
16665,0,0,True
16666,0,0,True
16667,0,0,True
16668,0,0,True
16669,0,0,True
16670,0,1,False
16671,0,0,True
16672,0,0,True
16673,0,0,True
16674,0,0,True
16675,0,0,True
16676,0,0,True
16677,0,0,True
16678,0,0,True
16679,0,0,True
16680,0,0,True
16681,0,0,True
16682,0,0,True
16683,0,0,True
16684,0,0,True
16685,1,0,False
16686,0,0,True
16687,0,0,True
16688,0,0,True
16689,0,0,True
16690,0,0,True
16691,0,0,True
16692,0,0,True
16693,0,0,True
16694,0,0,True
16695,0,0,True
16696,0,0,True
16697,0,0,True
16698,0,0,True
16699,0,0,True
16700,0,0,True
16701,0,0,True
16702,0,0,True
16703,0,0,True
16704,0,0,True
16705,0,0,True
16706,0,0,True
16707,0,0,True
16708,0,0,True
16709,0,0,True
16710,0,0,True
16711,0,0,True
16712,1,0,False
16713,0,0,True
16714,0,0,True
16715,0,0,True
16716,0,0,True
16717,0,0,True
16718,0,0,True
16719,1,0,False
16720,0,0,True
16721,0,0,True
16722,0,0,True
16723,1,0,False
16724,0,0,True
16725,0,0,True
16726,0,0,True
16727,0,0,True
16728,0,0,True
16729,0,0,True
16730,0,0,True
16731,0,0,True
16732,0,0,True
16733,0,0,True
16734,0,0,True
16735,0,0,True
16736,0,0,True
16737,0,0,True
16738,0,0,True
16739,0,0,True
16740,0,0,True
16741,0,0,True
16742,0,0,True
16743,0,0,True
16744,0,0,True
16745,0,0,True
16746,1,0,False
16747,0,0,True
16748,0,0,True
16749,0,0,True
16750,0,0,True
16751,0,0,True
16752,0,0,True
16753,0,0,True
16754,0,0,True
16755,1,0,False
16756,0,0,True
16757,0,0,True
16758,0,0,True
16759,0,0,True
16760,0,0,True
16761,0,0,True
16762,0,0,True
16763,0,0,True
16764,0,0,True
16765,0,0,True
16766,1,1,True
16767,0,0,True
16768,0,0,True
16769,1,0,False
16770,0,0,True
16771,0,0,True
16772,0,0,True
16773,0,0,True
16774,0,0,True
16775,1,0,False
16776,0,0,True
16777,0,0,True
16778,1,0,False
16779,0,0,True
16780,0,0,True
16781,0,0,True
16782,0,0,True
16783,0,0,True
16784,0,0,True
16785,0,0,True
16786,0,0,True
16787,0,0,True
16788,0,0,True
16789,0,0,True
16790,1,0,False
16791,0,0,True
16792,0,0,True
16793,0,0,True
16794,0,0,True
16795,0,0,True
16796,0,0,True
16797,1,1,True
16798,0,0,True
16799,0,0,True
16800,0,0,True
16801,0,0,True
16802,0,0,True
16803,0,0,True
16804,0,0,True
16805,1,0,False
16806,0,0,True
16807,0,0,True
16808,0,0,True
16809,0,0,True
16810,0,0,True
16811,0,0,True
16812,0,0,True
16813,0,0,True
16814,0,0,True
16815,0,0,True
16816,0,0,True
16817,0,0,True
16818,0,0,True
16819,0,0,True
16820,1,0,False
16821,1,0,False
16822,0,0,True
16823,0,0,True
16824,0,0,True
16825,0,0,True
16826,0,0,True
16827,0,0,True
16828,0,0,True
16829,0,0,True
16830,0,0,True
16831,0,0,True
16832,0,0,True
16833,0,0,True
16834,0,0,True
16835,0,0,True
16836,0,0,True
16837,1,1,True
16838,0,0,True
16839,0,0,True
16840,0,0,True
16841,0,0,True
16842,0,0,True
16843,1,0,False
16844,0,0,True
16845,0,0,True
16846,0,0,True
16847,0,0,True
16848,0,0,True
16849,0,0,True
16850,1,0,False
16851,0,0,True
16852,0,0,True
16853,0,0,True
16854,0,0,True
16855,0,0,True
16856,0,0,True
16857,0,0,True
16858,0,0,True
16859,0,0,True
16860,0,0,True
16861,0,0,True
16862,0,0,True
16863,1,0,False
16864,0,0,True
16865,0,0,True
16866,0,0,True
16867,0,0,True
16868,0,0,True
16869,0,0,True
16870,0,0,True
16871,0,0,True
16872,0,0,True
16873,0,0,True
16874,0,0,True
16875,0,0,True
16876,0,0,True
16877,0,0,True
16878,0,0,True
16879,0,0,True
16880,0,0,True
16881,0,0,True
16882,0,0,True
16883,0,0,True
16884,0,0,True
16885,0,0,True
16886,0,0,True
16887,0,0,True
16888,0,0,True
16889,0,0,True
16890,0,0,True
16891,0,0,True
16892,0,0,True
16893,0,0,True
16894,0,0,True
16895,0,0,True
16896,0,0,True
16897,0,0,True
16898,0,0,True
16899,0,0,True
16900,0,0,True
16901,0,0,True
16902,0,0,True
16903,0,0,True
16904,0,0,True
16905,0,0,True
16906,0,0,True
16907,0,0,True
16908,0,0,True
16909,0,0,True
16910,0,0,True
16911,0,0,True
16912,0,0,True
16913,0,0,True
16914,0,0,True
16915,1,0,False
16916,0,0,True
16917,0,0,True
16918,0,0,True
16919,0,0,True
16920,0,0,True
16921,0,0,True
16922,0,0,True
16923,0,0,True
16924,0,0,True
16925,1,0,False
16926,0,0,True
16927,0,0,True
16928,0,0,True
16929,0,0,True
16930,0,0,True
16931,0,0,True
16932,0,0,True
16933,0,0,True
16934,0,0,True
16935,0,0,True
16936,1,0,False
16937,0,0,True
16938,0,0,True
16939,0,0,True
16940,0,0,True
16941,0,0,True
16942,0,0,True
16943,0,0,True
16944,0,0,True
16945,0,0,True
16946,0,0,True
16947,0,0,True
16948,0,0,True
16949,0,0,True
16950,0,0,True
16951,0,0,True
16952,0,0,True
16953,0,0,True
16954,0,0,True
16955,0,0,True
16956,0,0,True
16957,0,0,True
16958,0,0,True
16959,0,0,True
16960,0,0,True
16961,0,0,True
16962,1,0,False
16963,0,0,True
16964,0,0,True
16965,0,0,True
16966,0,0,True
16967,0,0,True
16968,0,0,True
16969,0,0,True
16970,0,0,True
16971,0,0,True
16972,0,0,True
16973,0,0,True
16974,0,0,True
16975,0,0,True
16976,0,0,True
16977,0,0,True
16978,0,0,True
16979,0,0,True
16980,0,0,True
16981,0,0,True
16982,0,0,True
16983,0,0,True
16984,0,0,True
16985,0,0,True
16986,0,0,True
16987,0,0,True
16988,0,0,True
16989,0,0,True
16990,0,0,True
16991,0,0,True
16992,0,0,True
16993,0,0,True
16994,0,0,True
16995,0,0,True
16996,0,0,True
16997,0,0,True
16998,0,0,True
16999,0,0,True
17000,0,0,True
17001,0,0,True
17002,0,0,True
17003,0,0,True
17004,0,0,True
17005,0,0,True
17006,0,0,True
17007,0,0,True
17008,0,0,True
17009,0,0,True
17010,0,0,True
17011,0,0,True
17012,0,0,True
17013,0,0,True
17014,0,0,True
17015,0,0,True
17016,0,0,True
17017,0,0,True
17018,0,0,True
17019,0,0,True
17020,0,1,False
17021,0,0,True
17022,0,0,True
17023,0,0,True
17024,0,0,True
17025,0,0,True
17026,0,0,True
17027,0,0,True
17028,0,0,True
17029,0,0,True
17030,0,0,True
17031,0,0,True
17032,0,0,True
17033,0,0,True
17034,0,0,True
17035,0,0,True
17036,0,0,True
17037,0,0,True
17038,0,0,True
17039,0,0,True
17040,0,0,True
17041,0,0,True
17042,1,0,False
17043,0,0,True
17044,1,0,False
17045,0,0,True
17046,0,0,True
17047,0,0,True
17048,0,0,True
17049,0,0,True
17050,0,0,True
17051,0,0,True
17052,0,0,True
17053,0,0,True
17054,0,0,True
17055,0,0,True
17056,0,0,True
17057,0,0,True
17058,0,0,True
17059,0,0,True
17060,0,0,True
17061,0,0,True
17062,0,0,True
17063,0,0,True
17064,0,0,True
17065,0,0,True
17066,0,0,True
17067,0,0,True
17068,0,0,True
17069,0,0,True
17070,0,0,True
17071,1,1,True
17072,0,0,True
17073,0,0,True
17074,0,1,False
17075,0,0,True
17076,0,0,True
17077,0,0,True
17078,1,0,False
17079,0,0,True
17080,0,0,True
17081,0,0,True
17082,0,0,True
17083,0,0,True
17084,0,0,True
17085,0,0,True
17086,0,0,True
17087,0,0,True
17088,0,0,True
17089,0,0,True
17090,0,0,True
17091,0,0,True
17092,0,0,True
17093,1,1,True
17094,0,0,True
17095,0,0,True
17096,0,0,True
17097,0,0,True
17098,0,0,True
17099,0,0,True
17100,0,0,True
17101,0,0,True
17102,0,0,True
17103,1,0,False
17104,0,0,True
17105,0,0,True
17106,0,0,True
17107,0,0,True
